rider_id,age,ratings,restaurant_latitude,restaurant_longitude,delivery_latitude,delivery_longitude,order_date,weather,traffic,vehicle_condition,type_of_order,type_of_vehicle,multiple_deliveries,festival,city_type,time_taken,city_name,order_day,order_month,order_day_of_week,is_weekend,pickup_time_minutes,order_time_hour,order_time_of_day,distance,distance_type
INDORES14DEL02 ,25.0,4.4,22.761593,75.886362,22.841593,75.966362,2022-04-04,cloudy,medium,2,meal,scooter,1.0,no,metropolitian,39,INDO,4,4,monday,0,5.0,17.0,afternoon,12.098699936279857,long
INDORES05DEL01 ,30.0,4.9,22.727021,75.884167,22.797021,75.954167,2022-04-02,sunny,medium,0,drinks,motorcycle,1.0,no,urban,34,INDO,2,4,saturday,1,10.0,17.0,afternoon,10.587773645836048,long
HYDRES19DEL01 ,24.0,4.3,17.458998,78.500366,17.528998,78.570366,2022-04-04,fog,jam,1,buffet,scooter,0.0,no,urban,33,HYD,4,4,monday,0,10.0,20.0,evening,10.756185975480651,long
SURRES20DEL01 ,35.0,4.7,21.15276,72.778059,21.22276,72.848059,2022-04-02,fog,low,0,drinks,motorcycle,0.0,no,metropolitian,37,SUR,2,4,saturday,1,5.0,0.0,,10.642185462082772,long
HYDRES02DEL03 ,20.0,4.7,17.41233,78.449654,17.50233,78.539654,2022-04-06,sunny,jam,2,drinks,scooter,0.0,no,metropolitian,17,HYD,6,4,wednesday,0,15.0,20.0,evening,13.830709083522443,long
VADRES16DEL02 ,33.0,3.6,,,,,2022-03-20,sandstorms,jam,1,buffet,scooter,1.0,no,metropolitian,31,VAD,20,3,sunday,1,15.0,19.0,evening,,
COIMBRES11DEL03 ,35.0,4.3,11.001753,76.986241,11.061753,77.046241,2022-03-26,sandstorms,low,0,meal,motorcycle,1.0,no,metropolitian,27,COIMB,26,3,saturday,1,10.0,23.0,night,9.348433430020535,medium
VADRES03DEL01 ,26.0,4.4,22.32,73.17,22.33,73.18,2022-03-24,stormy,low,0,meal,motorcycle,1.0,no,metropolitian,27,VAD,24,3,thursday,0,5.0,8.0,morning,1.5147453171152914,short
MYSRES04DEL03 ,24.0,5.0,12.3085,76.665808,12.3685,76.725808,2022-03-03,windy,jam,0,snack,motorcycle,,no,urban,17,MYS,3,3,thursday,0,15.0,21.0,night,9.326872529115304,medium
COIMBRES15DEL01 ,31.0,4.5,11.006686,76.951736,11.116686,77.061736,2022-03-20,windy,low,1,snack,motorcycle,1.0,no,metropolitian,16,COIMB,20,3,sunday,1,5.0,0.0,,17.13793593144315,very_long
KOLRES06DEL02 ,23.0,4.9,22.533662,88.366217,22.663662,88.496217,2022-02-16,fog,low,0,buffet,motorcycle,1.0,no,metropolitian,22,KOL,16,2,wednesday,0,15.0,22.0,night,19.673782443833463,very_long
SURRES05DEL03 ,26.0,4.2,21.175104,72.804342,21.265104,72.894342,2022-03-27,stormy,jam,0,buffet,motorcycle,1.0,no,metropolitian,31,SUR,27,3,sunday,1,15.0,19.0,evening,13.681416111912892,long
MYSRES20DEL02 ,28.0,4.7,12.337978,76.616792,12.467978,76.746792,2022-04-02,windy,medium,2,snack,motorcycle,0.0,no,metropolitian,18,MYS,2,4,saturday,1,5.0,18.0,evening,20.205786629218007,very_long
GOARES19DEL01 ,25.0,4.5,,,,,2022-02-11,windy,low,1,buffet,scooter,1.0,no,metropolitian,15,GOA,11,2,friday,0,10.0,9.0,morning,,
RANCHIRES12DEL02 ,39.0,4.7,,,,,2022-03-30,sandstorms,low,1,drinks,motorcycle,0.0,no,metropolitian,25,RANCHI,30,3,wednesday,0,5.0,9.0,morning,,
RANCHIRES18DEL03 ,38.0,4.6,23.351489,85.324253,23.411489,85.384253,2022-03-05,stormy,jam,1,snack,motorcycle,1.0,no,urban,33,RANCHI,5,3,saturday,1,15.0,21.0,night,9.056095962462345,medium
COIMBRES08DEL01 ,33.0,4.9,11.001852,76.976268,11.011852,76.986268,2022-03-19,windy,high,2,meal,electric_scooter,1.0,no,metropolitian,28,COIMB,19,3,saturday,1,10.0,11.0,morning,1.5581369822072066,short
JAPRES05DEL03 ,24.0,4.1,26.905287,75.794592,27.045287,75.934592,2022-03-12,fog,jam,2,snack,motorcycle,1.0,no,metropolitian,39,JAP,12,3,saturday,1,15.0,19.0,evening,20.85227088046227,very_long
PUNERES05DEL01 ,28.0,4.9,18.543626,73.905101,18.613626,73.975101,2022-03-16,windy,jam,0,snack,motorcycle,0.0,no,metropolitian,27,PUNE,16,3,wednesday,0,10.0,19.0,evening,10.724750462255022,long
SURRES03DEL03 ,25.0,4.7,21.186884,72.793616,21.216884,72.823616,2022-03-17,sunny,low,2,snack,electric_scooter,1.0,no,,18,SUR,17,3,thursday,0,10.0,23.0,night,4.560734055769101,short
MUMRES03DEL01 ,36.0,4.1,19.22384,72.841347,19.29384,72.911347,2022-03-06,windy,jam,2,snack,motorcycle,1.0,no,metropolitian,32,MUM,6,3,sunday,1,10.0,22.0,night,10.704161271430333,long
JAPRES01DEL01 ,23.0,5.0,26.90519,75.810753,27.01519,75.920753,2022-03-14,cloudy,medium,2,drinks,scooter,1.0,no,metropolitian,30,JAP,14,3,monday,0,10.0,18.0,evening,16.384900933459228,very_long
AGRRES15DEL02 ,38.0,4.8,,,,,2022-02-13,sunny,medium,0,meal,motorcycle,0.0,no,urban,22,AGR,13,2,sunday,1,15.0,18.0,evening,,
HYDRES19DEL02 ,34.0,4.2,17.458998,78.500366,17.478998,78.520366,2022-03-01,windy,low,0,meal,motorcycle,1.0,no,metropolitian,25,HYD,1,3,tuesday,0,10.0,10.0,morning,3.0733972976360437,short
MYSRES14DEL03 ,31.0,5.0,,,,,2022-03-07,cloudy,jam,1,drinks,motorcycle,2.0,no,urban,35,MYS,7,3,monday,0,15.0,19.0,evening,,
PUNERES17DEL01 ,34.0,4.5,18.530963,73.828972,18.640963,73.938972,2022-03-31,sunny,low,0,snack,motorcycle,1.0,no,metropolitian,25,PUNE,31,3,thursday,0,15.0,22.0,night,16.852834881460105,very_long
HYDRES11DEL02 ,37.0,4.8,17.430448,78.418213,17.480448,78.468213,2022-03-19,sunny,jam,1,drinks,scooter,0.0,no,urban,18,HYD,19,3,saturday,1,15.0,20.0,evening,7.683765443180287,medium
VADRES15DEL02 ,28.0,4.9,,,,,2022-03-31,fog,low,1,snack,motorcycle,1.0,no,metropolitian,27,VAD,31,3,thursday,0,5.0,22.0,night,,
HYDRES04DEL02 ,26.0,4.7,17.411028,78.329645,17.461028,78.379645,2022-03-30,sunny,low,0,buffet,motorcycle,1.0,no,urban,16,HYD,30,3,wednesday,0,10.0,23.0,night,7.68415541716559,medium
PUNERES01DEL02 ,39.0,5.0,18.569156,73.774723,18.589156,73.794723,2022-03-07,stormy,high,0,snack,motorcycle,1.0,yes,urban,42,PUNE,7,3,monday,0,10.0,11.0,morning,3.064210028101302,short
JAPRES14DEL03 ,36.0,4.0,26.88842,75.800689,26.94842,75.860689,2022-03-11,sandstorms,jam,0,snack,motorcycle,2.0,no,metropolitian,41,JAP,11,3,friday,0,5.0,19.0,evening,8.938685874463816,medium
BANGRES12DEL01 ,26.0,4.6,12.939496,77.625999,13.009496,77.695999,2022-03-14,windy,low,0,meal,motorcycle,1.0,no,metropolitian,21,BANG,14,3,monday,0,5.0,23.0,night,10.868130915669624,long
MYSRES010DEL02 ,36.0,4.7,12.321214,76.621094,12.451214,76.751094,2022-04-04,windy,low,2,snack,scooter,1.0,no,metropolitian,21,MYS,4,4,monday,0,15.0,22.0,night,20.20642094372373,very_long
RANCHIRES07DEL01 ,20.0,4.8,23.359407,85.325055,23.469407,85.435055,2022-03-18,fog,medium,0,snack,motorcycle,1.0,no,metropolitian,35,RANCHI,18,3,friday,0,10.0,18.0,evening,16.60095424935038,very_long
KOCRES05DEL03 ,24.0,5.0,9.970717,76.285447,10.060717,76.375447,2022-02-18,sandstorms,jam,1,buffet,scooter,0.0,no,metropolitian,18,KOC,18,2,friday,0,10.0,21.0,night,14.0453730484291,long
MUMRES19DEL03 ,33.0,4.9,19.131141,72.813074,19.19114,72.873074,2022-03-01,cloudy,jam,0,buffet,motorcycle,1.0,no,metropolitian,29,MUM,1,3,tuesday,0,10.0,20.0,evening,9.177484636525243,medium
RANCHIRES06DEL03 ,34.0,4.5,23.357804,85.325146,23.417804,85.385146,2022-03-19,cloudy,low,0,snack,motorcycle,0.0,no,metropolitian,23,RANCHI,19,3,saturday,1,5.0,22.0,night,9.055898607912091,medium
RANCHIRES010DEL01 ,24.0,4.9,23.354422,85.3329,23.394422,85.3729,2022-04-03,sandstorms,high,0,meal,motorcycle,0.0,no,urban,31,RANCHI,3,4,sunday,1,5.0,13.0,afternoon,6.037544630194255,medium
JAPRES11DEL03 ,35.0,4.6,26.90294,75.793007,26.93294,75.823007,2022-03-26,sunny,jam,1,buffet,scooter,1.0,no,metropolitian,22,JAP,26,3,saturday,1,15.0,20.0,evening,4.469351491411031,short
VADRES17DEL03 ,37.0,4.7,,,,,2022-04-05,cloudy,jam,2,snack,electric_scooter,0.0,no,metropolitian,36,VAD,5,4,tuesday,0,5.0,19.0,evening,,
COIMBRES19DEL03 ,30.0,4.3,11.022298,76.998349,11.052298,77.028349,2022-03-24,sandstorms,low,0,buffet,motorcycle,1.0,no,urban,29,COIMB,24,3,thursday,0,10.0,23.0,night,4.674173521866281,short
HYDRES08DEL02 ,22.0,4.9,17.438263,78.397865,17.518263,78.477865,2022-03-04,fog,jam,1,drinks,scooter,0.0,no,metropolitian,34,HYD,4,3,friday,0,15.0,20.0,evening,12.293290453033771,long
MYSRES01DEL02 ,33.0,4.6,12.311072,76.654878,12.361072,76.704878,2022-03-21,cloudy,jam,1,snack,scooter,1.0,no,metropolitian,28,MYS,21,3,monday,0,15.0,22.0,night,7.772429015118234,medium
CHENRES20DEL01 ,36.0,4.8,12.975996,80.221898,13.045996,80.291898,2022-04-02,fog,medium,0,meal,motorcycle,2.0,no,metropolitian,42,CHEN,2,4,saturday,1,5.0,18.0,evening,10.867352908691128,long
SURRES07DEL01 ,39.0,4.7,21.170798,72.790489,21.210798,72.830489,2022-03-24,sandstorms,medium,1,snack,scooter,0.0,no,urban,25,SUR,24,3,thursday,0,15.0,16.0,afternoon,6.08119089136717,medium
ALHRES03DEL01 ,26.0,4.9,25.451517,81.832616,25.461517,81.842616,2022-02-17,cloudy,low,0,drinks,motorcycle,1.0,no,metropolitian,22,ALH,17,2,thursday,0,15.0,8.0,morning,1.4981425885986375,short
CHENRES19DEL01 ,31.0,4.7,12.986047,80.218114,12.996047,80.228114,2022-03-01,sunny,low,1,drinks,motorcycle,0.0,no,metropolitian,19,CHEN,1,3,tuesday,0,5.0,10.0,morning,1.5525398251397549,short
AGRRES14DEL03 ,30.0,4.5,27.16185,78.040165,27.30185,78.180165,2022-02-18,fog,low,1,drinks,scooter,1.0,no,metropolitian,33,AGR,18,2,friday,0,5.0,23.0,night,20.83115412650988,very_long
MYSRES14DEL02 ,,,,,,,2022-03-14,cloudy,jam,0,snack,motorcycle,3.0,yes,semi-urban,53,MYS,14,3,monday,0,15.0,20.0,evening,,
SURRES14DEL01 ,36.0,4.7,21.157729,72.768726,21.227729,72.838726,2022-03-29,fog,jam,2,buffet,scooter,0.0,yes,metropolitian,45,SUR,29,3,tuesday,0,5.0,19.0,evening,10.64201906419996,long
HYDRES15DEL01 ,25.0,4.9,17.45971,78.368855,17.52971,78.438855,2022-03-12,stormy,low,0,meal,motorcycle,,no,metropolitian,18,HYD,12,3,saturday,1,15.0,23.0,night,10.756165907453589,long
MUMRES03DEL01 ,,,19.22384,72.841347,19.26384,72.881347,2022-03-05,,,3,meal,electric_scooter,0.0,no,,34,MUM,5,3,saturday,1,,,,6.116927321899057,medium
VADRES09DEL03 ,38.0,4.6,,,,,2022-03-03,stormy,jam,0,buffet,motorcycle,1.0,no,metropolitian,30,VAD,3,3,thursday,0,5.0,20.0,evening,,
MUMRES16DEL03 ,39.0,4.9,19.120083,72.907385,19.150083,72.937385,2022-03-01,stormy,jam,1,buffet,scooter,1.0,no,metropolitian,29,MUM,1,3,tuesday,0,10.0,21.0,night,4.589124571257244,short
COIMBRES12DEL01 ,35.0,4.9,11.000762,76.981876,11.010762,76.991876,2022-04-03,fog,low,2,snack,motorcycle,0.0,no,metropolitian,17,COIMB,3,4,sunday,1,5.0,9.0,morning,1.5581398113186737,short
INDORES17DEL02 ,21.0,4.5,22.761226,75.887522,22.841226,75.967522,2022-03-12,windy,medium,1,buffet,motorcycle,0.0,no,urban,21,INDO,12,3,saturday,1,5.0,18.0,evening,12.098714903153644,long
AURGRES18DEL02 ,39.0,4.8,19.888716,75.321461,19.938716,75.371461,2022-02-15,sandstorms,low,2,drinks,motorcycle,1.0,no,metropolitian,22,AURG,15,2,tuesday,0,15.0,22.0,night,7.631222020276562,medium
LUDHRES15DEL03 ,33.0,5.0,30.899584,75.809346,31.039584,75.949346,2022-02-12,windy,medium,2,buffet,scooter,1.0,no,metropolitian,20,LUDH,12,2,saturday,1,15.0,18.0,evening,20.506343001219367,very_long
INDORES02DEL01 ,37.0,4.6,22.651847,75.881991,22.661847,75.891991,2022-03-30,cloudy,low,0,snack,motorcycle,1.0,no,metropolitian,29,INDO,30,3,wednesday,0,5.0,9.0,morning,1.513073455729525,short
LUDHRES06DEL01 ,22.0,4.5,30.895204,75.822103,30.935204,75.862103,2022-02-11,sunny,medium,0,meal,motorcycle,1.0,no,urban,21,LUDH,11,2,friday,0,15.0,15.0,afternoon,5.8603695746489475,medium
HYDRES05DEL01 ,37.0,4.6,17.433809,78.386744,17.473809,78.426744,2022-03-24,cloudy,high,2,meal,scooter,1.0,no,metropolitian,27,HYD,24,3,thursday,0,15.0,14.0,afternoon,6.147038743530447,medium
RANCHIRES15DEL02 ,33.0,4.6,23.369746,85.33982,23.449746,85.41982,2022-03-23,sunny,jam,2,snack,electric_scooter,1.0,no,metropolitian,19,RANCHI,23,3,wednesday,0,15.0,21.0,night,12.073616371381316,long
COIMBRES08DEL02 ,32.0,4.3,11.001852,76.976268,11.051852,77.026268,2022-04-05,windy,low,0,buffet,motorcycle,1.0,no,urban,25,COIMB,5,4,tuesday,0,5.0,22.0,night,7.79042498486729,medium
AURGRES09DEL03 ,24.0,4.8,19.874103,75.368419,19.934103,75.428419,2022-02-17,cloudy,jam,2,buffet,electric_scooter,0.0,no,metropolitian,21,AURG,17,2,thursday,0,5.0,20.0,evening,9.157727437937881,medium
KOCRES010DEL02 ,36.0,5.0,10.035573,76.336958,10.085573,76.386958,2022-02-11,sunny,jam,2,snack,motorcycle,1.0,no,metropolitian,19,KOC,11,2,friday,0,15.0,19.0,evening,7.802453018269983,medium
MYSRES12DEL01 ,38.0,4.7,12.284747,76.625861,12.324747,76.665861,2022-04-01,stormy,high,2,meal,scooter,1.0,no,urban,26,MYS,1,4,friday,0,5.0,13.0,afternoon,6.218305855614172,medium
JAPRES15DEL01 ,22.0,4.9,26.891191,75.802083,26.961191,75.872083,2022-03-02,sandstorms,medium,1,drinks,scooter,1.0,no,metropolitian,19,JAP,2,3,wednesday,0,15.0,19.0,evening,10.428148593687968,long
INDORES08DEL01 ,39.0,4.9,22.725748,75.898497,22.795748,75.968497,2022-03-27,windy,low,0,buffet,motorcycle,0.0,no,metropolitian,22,INDO,27,3,sunday,1,10.0,23.0,night,10.587819003215479,long
MUMRES06DEL02 ,22.0,4.8,19.055831,72.833984,19.185831,72.963984,2022-04-04,cloudy,jam,0,buffet,motorcycle,2.0,no,metropolitian,46,MUM,4,4,monday,0,10.0,21.0,night,19.88701283582688,very_long
HYDRES16DEL03 ,32.0,4.3,17.440827,78.393391,17.530827,78.483391,2022-04-06,windy,jam,1,meal,motorcycle,0.0,yes,metropolitian,44,HYD,6,4,wednesday,0,10.0,21.0,night,13.82967763210672,long
JAPRES13DEL01 ,30.0,4.3,26.846156,75.8023,26.856156,75.8123,2022-04-05,sandstorms,low,0,drinks,motorcycle,1.0,no,metropolitian,34,JAP,5,4,tuesday,0,5.0,10.0,morning,1.4901739564930154,short
HYDRES12DEL03 ,27.0,4.2,17.429585,78.392621,17.519585,78.482621,2022-03-10,fog,medium,1,snack,scooter,0.0,no,metropolitian,38,HYD,10,3,thursday,0,15.0,17.0,afternoon,13.830084721845328,long
COIMBRES01DEL03 ,26.0,4.9,11.016298,76.972076,11.076298,77.032076,2022-03-26,sandstorms,low,1,meal,motorcycle,0.0,no,metropolitian,10,COIMB,26,3,saturday,1,15.0,23.0,night,9.348206267361391,medium
CHENRES02DEL03 ,22.0,4.7,13.086438,80.220672,13.176438,80.310672,2022-03-27,fog,low,1,snack,scooter,0.0,no,,25,CHEN,27,3,sunday,1,5.0,22.0,night,13.968990746015168,long
AGRRES18DEL01 ,20.0,4.7,27.161694,78.034714,27.201694,78.074714,2022-02-17,sandstorms,high,1,meal,scooter,0.0,no,metropolitian,20,AGR,17,2,thursday,0,5.0,13.0,afternoon,5.952942537915231,medium
PUNERES01DEL02 ,37.0,4.4,18.569156,73.774723,18.619156,73.824723,2022-03-28,stormy,medium,0,meal,motorcycle,2.0,no,metropolitian,35,PUNE,28,3,monday,0,5.0,18.0,evening,7.660205777239119,medium
SURRES15DEL03 ,22.0,4.7,21.160522,72.771477,21.190522,72.801477,2022-04-01,stormy,medium,1,meal,motorcycle,1.0,no,urban,26,SUR,1,4,friday,0,15.0,18.0,evening,4.561112369847916,short
BANGRES11DEL03 ,20.0,4.7,12.934365,77.616155,12.964365,77.646155,2022-03-05,sunny,low,0,snack,motorcycle,0.0,no,metropolitian,12,BANG,5,3,saturday,1,5.0,22.0,night,4.657999585570663,short
HYDRES08DEL03 ,22.0,4.5,17.438263,78.397865,17.468263,78.427865,2022-03-13,windy,jam,2,drinks,scooter,0.0,no,metropolitian,27,HYD,13,3,sunday,1,15.0,19.0,evening,4.610285665960067,short
JAPRES05DEL01 ,22.0,4.8,26.905287,75.794592,26.915287,75.804592,2022-04-05,fog,low,1,meal,scooter,1.0,no,metropolitian,19,JAP,5,4,tuesday,0,5.0,9.0,morning,1.4898285870179706,short
MYSRES15DEL03 ,24.0,3.4,12.352058,76.60665,12.442058,76.69665,2022-03-25,sunny,low,1,buffet,scooter,1.0,no,metropolitian,38,MYS,25,3,friday,0,5.0,22.0,night,13.988777563349286,long
HYDRES01DEL03 ,28.0,4.6,17.410371,78.437225,17.440371,78.467225,2022-03-21,sandstorms,low,2,buffet,scooter,0.0,no,urban,10,HYD,21,3,monday,0,5.0,22.0,night,4.610621612645187,short
COIMBRES03DEL01 ,34.0,4.7,11.025083,77.015393,11.135083,77.125393,2022-03-14,fog,medium,0,buffet,motorcycle,,yes,metropolitian,41,COIMB,14,3,monday,0,5.0,17.0,afternoon,17.137407700371956,very_long
JAPRES03DEL03 ,37.0,4.8,26.913483,75.803139,27.053483,75.943139,2022-03-06,windy,low,2,buffet,electric_scooter,1.0,no,metropolitian,28,JAP,6,3,sunday,1,5.0,23.0,night,20.851598740135785,very_long
COIMBRES16DEL01 ,38.0,4.5,11.010375,76.95295,11.020375,76.96295,2022-04-01,sandstorms,low,2,snack,motorcycle,1.0,no,metropolitian,26,COIMB,1,4,friday,0,15.0,8.0,morning,1.558114851289754,short
BANGRES06DEL02 ,20.0,4.8,12.979096,77.640625,12.999096,77.660625,2022-03-15,stormy,low,1,snack,motorcycle,0.0,no,metropolitian,16,BANG,15,3,tuesday,0,15.0,9.0,morning,3.105091522701049,short
PUNERES19DEL01 ,23.0,4.8,18.563934,73.915367,18.633934,73.985367,2022-03-25,cloudy,low,1,meal,scooter,1.0,no,urban,28,PUNE,25,3,friday,0,5.0,22.0,night,10.72414547103075,long
BANGRES07DEL01 ,33.0,4.8,12.978453,77.643685,12.988453,77.653685,2022-03-24,sunny,low,1,buffet,scooter,1.0,no,metropolitian,15,BANG,24,3,thursday,0,5.0,8.0,morning,1.5525629397903205,short
JAPRES01DEL01 ,27.0,4.8,26.90519,75.810753,26.94519,75.850753,2022-03-24,sunny,medium,0,drinks,motorcycle,0.0,no,metropolitian,18,JAP,24,3,thursday,0,5.0,15.0,afternoon,5.958965689667193,medium
BANGRES13DEL02 ,23.0,4.8,12.935662,77.61413,13.015662,77.69413,2022-03-29,sunny,medium,0,meal,motorcycle,1.0,no,metropolitian,22,BANG,29,3,tuesday,0,15.0,18.0,evening,12.42069253996503,long
PUNERES19DEL02 ,25.0,4.7,18.563934,73.915367,18.693935,74.045367,2022-03-20,windy,low,2,drinks,electric_scooter,1.0,no,urban,13,PUNE,20,3,sunday,1,5.0,22.0,night,19.914686965545187,very_long
COIMBRES13DEL01 ,,,11.003669,76.976494,11.013669,76.986494,2022-03-30,,,3,snack,bicycle,0.0,no,metropolitian,15,COIMB,30,3,wednesday,0,,,,1.5581322655568652,short
LUDHRES19DEL01 ,32.0,4.6,30.902872,75.826808,30.942872,75.866808,2022-02-11,sandstorms,medium,2,meal,scooter,1.0,no,metropolitian,28,LUDH,11,2,friday,0,5.0,15.0,afternoon,5.860170423910776,medium
AGRRES13DEL02 ,38.0,4.3,27.159795,78.04299,27.209795,78.09299,2022-02-17,sandstorms,jam,1,drinks,motorcycle,1.0,no,metropolitian,34,AGR,17,2,thursday,0,10.0,19.0,evening,7.441086731738386,medium
JAPRES20DEL01 ,22.0,4.6,26.956431,75.776649,27.066431,75.886649,2022-04-04,stormy,jam,2,meal,electric_scooter,0.0,no,metropolitian,27,JAP,4,4,monday,0,5.0,20.0,evening,16.381598593369365,very_long
CHENRES19DEL02 ,25.0,4.9,12.986047,80.218114,13.036047,80.268114,2022-03-05,cloudy,low,1,snack,motorcycle,0.0,no,metropolitian,10,CHEN,5,3,saturday,1,15.0,23.0,night,7.762394296687464,medium
RANCHIRES11DEL01 ,35.0,4.6,23.359194,85.325447,23.469194,85.435447,2022-03-08,sunny,medium,2,meal,electric_scooter,0.0,no,urban,18,RANCHI,8,3,tuesday,0,5.0,18.0,evening,16.60096646627219,very_long
BHPRES01DEL02 ,23.0,4.9,23.211529,77.419399,23.231529,77.439399,2022-02-13,windy,low,1,buffet,scooter,1.0,no,urban,11,BHP,13,2,sunday,1,5.0,10.0,morning,3.020360060848623,short
DEHRES01DEL03 ,35.0,4.7,,,,,2022-02-14,windy,medium,0,drinks,motorcycle,0.0,no,urban,44,DEH,14,2,monday,0,5.0,17.0,afternoon,,
JAPRES01DEL01 ,32.0,4.8,26.90519,75.810753,26.91519,75.820753,2022-03-13,sunny,low,1,drinks,motorcycle,0.0,no,urban,13,JAP,13,3,sunday,1,10.0,8.0,morning,1.489829154062434,short
MYSRES05DEL01 ,25.0,4.2,12.323978,76.627961,12.393978,76.697961,2022-03-10,fog,jam,2,meal,motorcycle,1.0,no,metropolitian,44,MYS,10,3,thursday,0,15.0,20.0,evening,10.88093543843387,long
GOARES010DEL02 ,22.0,4.9,15.546594,73.760431,15.676594,73.890431,2022-02-18,sandstorms,low,0,buffet,motorcycle,0.0,no,urban,19,GOA,18,2,friday,0,5.0,23.0,night,20.069389638817523,very_long
RANCHIRES08DEL01 ,38.0,4.8,23.353783,85.326967,23.463783,85.436967,2022-03-12,windy,low,0,snack,motorcycle,1.0,no,metropolitian,20,RANCHI,12,3,saturday,1,15.0,22.0,night,16.601276790345967,very_long
KOLRES18DEL03 ,36.0,4.7,22.569367,88.433187,22.599367,88.463187,2022-02-11,windy,jam,1,buffet,scooter,1.0,no,metropolitian,33,KOL,11,2,friday,0,10.0,21.0,night,4.54032123637902,short
MYSRES20DEL03 ,38.0,4.6,12.337978,76.616792,12.427978,76.706792,2022-03-08,fog,jam,0,drinks,motorcycle,1.0,no,metropolitian,43,MYS,8,3,tuesday,0,5.0,19.0,evening,13.989146264477116,long
COIMBRES010DEL02 ,29.0,4.6,11.003008,76.97544,11.023008,76.99544,2022-04-03,cloudy,low,0,snack,motorcycle,0.0,no,metropolitian,17,COIMB,3,4,sunday,1,15.0,10.0,morning,3.1162419915691593,short
CHENRES16DEL02 ,33.0,4.6,13.049645,80.242268,13.099645,80.292268,2022-03-13,sandstorms,low,2,drinks,scooter,1.0,no,metropolitian,25,CHEN,13,3,sunday,1,5.0,22.0,night,7.761422437275377,medium
KNPRES17DEL02 ,24.0,5.0,26.483042,80.317833,26.613042,80.447833,2022-02-18,stormy,medium,2,buffet,scooter,,no,metropolitian,26,KNP,18,2,friday,0,5.0,17.0,afternoon,19.395149836983702,very_long
INDORES05DEL03 ,25.0,4.8,22.727021,75.884167,22.757021,75.914167,2022-03-13,stormy,low,1,snack,motorcycle,0.0,no,metropolitian,13,INDO,13,3,sunday,1,10.0,22.0,night,4.537922749289298,short
GOARES14DEL01 ,23.0,4.5,15.157944,73.950889,15.197944,73.990889,2022-02-17,fog,high,2,snack,scooter,1.0,no,urban,22,GOA,17,2,thursday,0,5.0,14.0,afternoon,6.181400210650747,medium
BANGRES02DEL01 ,29.0,4.7,12.970221,77.645396,12.980221,77.655396,2022-03-21,sandstorms,high,1,drinks,motorcycle,0.0,no,metropolitian,19,BANG,21,3,monday,0,10.0,11.0,morning,1.5525879817947141,short
BANGRES19DEL02 ,36.0,4.3,12.914264,77.6784,13.044264,77.8084,2022-03-29,windy,jam,0,buffet,motorcycle,1.0,no,metropolitian,44,BANG,29,3,tuesday,0,5.0,21.0,night,20.183481365845186,very_long
SURRES07DEL03 ,31.0,4.6,21.170798,72.790489,21.230798,72.850489,2022-04-05,sunny,jam,1,buffet,motorcycle,1.0,no,metropolitian,24,SUR,5,4,tuesday,0,15.0,21.0,night,9.121499067661924,medium
KNPRES13DEL02 ,35.0,4.5,26.481547,80.299775,26.611547,80.429775,2022-02-14,windy,jam,1,snack,scooter,1.0,no,urban,36,KNP,14,2,monday,0,5.0,20.0,evening,19.395262229986017,very_long
INDORES09DEL03 ,38.0,5.0,22.725835,75.887648,22.815835,75.977648,2022-03-02,sunny,low,0,snack,motorcycle,1.0,no,metropolitian,26,INDO,2,3,wednesday,0,5.0,23.0,night,13.612447554496786,long
BANGRES14DEL02 ,38.0,5.0,12.949934,77.699386,13.079934,77.829386,2022-03-16,sunny,jam,0,snack,motorcycle,1.0,no,metropolitian,26,BANG,16,3,wednesday,0,15.0,21.0,night,20.182068898087746,very_long
HYDRES05DEL03 ,37.0,4.0,17.433809,78.386744,17.493809,78.446744,2022-03-21,windy,low,0,meal,motorcycle,,no,metropolitian,29,HYD,21,3,monday,0,5.0,23.0,night,9.220316822180319,medium
JAPRES17DEL03 ,39.0,5.0,26.892312,75.806896,26.922313,75.836896,2022-03-24,stormy,medium,0,buffet,motorcycle,1.0,no,metropolitian,32,JAP,24,3,thursday,0,5.0,18.0,evening,4.469620875558295,short
BHPRES18DEL02 ,23.0,4.7,23.234631,77.401663,23.254631,77.421663,2022-02-13,fog,low,1,drinks,scooter,0.0,no,metropolitian,16,BHP,13,2,sunday,1,10.0,8.0,morning,3.0201207270528996,short
GOARES13DEL02 ,20.0,4.6,15.506205,73.766668,15.526205,73.786668,2022-02-17,windy,low,2,snack,scooter,0.0,no,metropolitian,17,GOA,17,2,thursday,0,10.0,9.0,morning,3.0882880256844834,short
COIMBRES02DEL02 ,21.0,4.6,11.022477,76.995667,11.072477,77.045667,2022-03-19,stormy,jam,2,meal,scooter,1.0,no,metropolitian,20,COIMB,19,3,saturday,1,15.0,21.0,night,7.7901565957028485,medium
BANGRES20DEL02 ,21.0,4.4,12.972161,77.596014,13.102161,77.726014,2022-03-10,fog,medium,2,drinks,scooter,0.0,no,metropolitian,32,BANG,10,3,thursday,0,10.0,17.0,afternoon,20.181186875221297,very_long
PUNERES16DEL01 ,30.0,4.0,18.536718,73.830327,18.546719,73.840328,2022-03-13,windy,high,1,buffet,motorcycle,1.0,no,metropolitian,31,PUNE,13,3,sunday,1,5.0,11.0,morning,1.5324173514302288,short
